Unnamed: 0,Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life
1103,MSI,MSI Cyborg 15 A12UDX-1048IN Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::617407::computer::laptops,79990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 1.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
4000,Acer,Acer Swift 3 SF313-53-532J (NX.A4KSI.001) Laptop (13.3 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::582757::computer::laptops,62994,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LED,13.3 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
2208,HP,HP 15-fd0006TU (7P6Z8PA) Laptop (15.6 Inch | Core i3 13th Gen | 8 GB | Windows 11 | 512 GB SSD)::611108::computer::laptops,39990,Intel Core i3 (13th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6 ,Integrated,Intel,512 GB SSD Storage,No HDD,no,
2359,Acer,Acer Swift Go SFG14-41 (NX.KG3SI.002) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::599821::computer::laptops,45990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB LP, LPDDR4X RAM, 2.0 Ghz Processor,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
567,ASUS,ASUS Zenbook Flip 14 OLED UP5401ZA-KN501WS Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596422::computer::laptops,95400,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 3.3 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3213,ASUS,ASUS VivoBook 15 X1502ZA-EJ381WS Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::599051::computer::laptops,41490,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.1 Ghz Processor,LCD,15.6 ,Integrated,Intel,512 GB SSD Storage,No HDD,42, Upto 8 Hrs Battery Life
140,Infinix,Infinix INBook Y1 Plus XL28 Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::599727::computer::laptops,32990,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 1.2 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
2278,HP,HP Pavilion 14-EC1008AU (6D9T4PA) Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::595413::computer::laptops,74104,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,43,43W Adapter
1326,HP,HP ZBook Power G8 (50D16PA) Laptop (15.6 Inch | Core i9 11th Gen | 32 GB | Windows 10 | 1 TB SSD)::596303::computer::laptops,221499,Intel Core i9 (11th Gen),Intel,Not Expandable,32 GB , DDR4 RAM, 2.5 Ghz Processor,LCD,15.6 ,"T1200 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65, Upto 12 Hrs Battery Life
3670,Lenovo,Lenovo Ideapad 110 (80T70015IH) Laptop (15.6 Inch | Pentium Quad Core | 4 GB | DOS | 1 TB HDD)::578187::computer::laptops,22150,Intel Pentium Quad-Core,Intel,Not Expandable,4 GB , DDR3 RAM, 1.6 Ghz Processor,LED,15.6 ,HD,Intel,NO SSD,1024 GB HDD Storage,no,Upto 4 Hrs Battery Life
2084,ASUS,ASUS TUF Gaming F15 FX507ZV-LP094W Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::611395::computer::laptops,104990,Intel Core i7 (12th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 2.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,240,240W Adapter
3636,Dell,Dell Vostro 15 3590 (C552511WIN9) Laptop (15.6 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 1 TB HDD)::579914::computer::laptops,35233,Intel Core i3 (10th Gen),Intel, 32 GB Expandable,4 GB , DDR4 RAM , 2.2 Ghz Processor,LED,15.6 ,UHD,Intel,NO SSD,1024 GB HDD Storage,no,
4038,HP,HP Pavilion Gaming 16-a0021TX (183J2PA) Laptop (16.1 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD)::581212::computer::laptops,76390,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LED,16.1 ,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,NO SSD,1024 GB HDD Storage,150,150W Adapter
2211,Lenovo,Lenovo Ideapad 5 15ALC05 (82LN00R9IN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::592772::computer::laptops,38987,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 14 Hrs Battery Life
514,HP,HP 245 G8 (6E3Z1PA) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 8 GB | DOS | 512 GB SSD)::599083::computer::laptops,23999,AMD Dual-Core Ryzen 3,AMD,Not Expandable,8 GB , DDR4 RAM, 2.6 Ghz Processor,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 4 Hrs Battery Life
1736,HP,HP 14-ar005tu (1PL50PA) Laptop (14 Inch | Core i3 6th Gen | 4 GB | Windows 10 | 1 TB HDD)::577783::computer::laptops,34900,Intel Core i3 (6th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 2.0 Ghz Processor,LED,14 ,HD 520,Intel,NO SSD,1024 GB HDD Storage,65, Upto 4 Hrs Battery Life
3956,Microsoft,Microsoft Surface Book 2 (HNL-00022) Laptop (13.5 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 512 GB SSD)::576871::computer::laptops,222999,Intel Core i7 (8th Gen),Intel,Not Expandable,16 GB , DDR3 RAM, 1.9 Ghz Processor,LED,13.5 ,"GeForce GTX 1050 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,95, Upto 17 Hrs Battery Life
3350,MSI,MSI GL63 8RC-063IN Laptop (15.6 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 1 TB HDD)::577138::computer::laptops,79990,Intel Core i7 (8th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.2 Ghz Processor,LED,15.6 ,"GeForce GTX 1050 GPU, 4 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65,65W Adapter
3693,iball,iball Compbook Marvel 6 Laptop (14 Inch | Celeron Dual Core | 3 GB | Windows 10 | 32 GB SSD)::577713::computer::laptops,16900,Intel Celeron Dual-Core,Intel,Not Expandable,3 GB , DDR3 RAM, 1.1 Ghz Processor,LED,14 ,HD 500,Intel,32 GB SSD Storage,No HDD,38,38W Adapter
3383,Samsung,Samsung Chromebook XE500C13-K06US Laptop (11.6 Inch | Celeron Dual Core | 4 GB | Google Chrome | 64 GB SSD)::576047::computer::laptops,71310,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB LP, LPDDR3 RAM, 1.6 Ghz Processor,LED,11.6 ,HD Graphics,Intel,64 GB SSD Storage,No HDD,33, Upto 11 Hrs Battery Life
3547,Lenovo,Lenovo Ideapad S145 (81ST006YIN) Laptop (14 Inch | AMD Dual Core A6 | 4 GB | Windows 10 | 1 TB HDD)::575366::computer::laptops,23990,AMD Dual-Core A6 APU,AMD, 8 GB Expandable,4 GB , DDR4 RAM , 2.6 Ghz Processor,LED,14 ,Radeon R4,AMD,NO SSD,1024 GB HDD Storage,45, Upto 4.5 Hrs Battery Life
1859,ASUS,ASUS EeeBook 14 E410MA-EK103TS Laptop (14 Inch | Intel Pentium Quad Core | 8 GB | Windows 10 | 256 GB SSD)::597191::computer::laptops,29990,Intel Pentium Quad-Core,Intel,Not Expandable,8 GB , DDR4 RAM, 1.1 Ghz Processor,LCD,14 ,UHD,Intel,256 GB SSD Storage,No HDD,33,33W Adapter
2659,MSI,MSI Modern 14 C12M-440IN Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::600265::computer::laptops,37800,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3979,Lenovo,Lenovo V15 ITL G2 (82KB00EUIN) Laptop (15 Inch | Core i3 11th Gen | 4 GB | DOS | 1 TB HDD)::593185::computer::laptops,31271,Intel Core i3 (11th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15 ,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
981,ASUS,ASUS ROG Strix Scar 17 G733ZW-LL105WS Laptop (17.3 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 2 TB SSD)::594492::computer::laptops,268965,Intel Core i9 (12th Gen),Intel,Not Expandable,32 GB , DDR4 RAM, 4.8 Ghz Processor,LCD,17.3 ,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,2048 GB SSD Storage,No HDD,90, Upto 10 Hrs Battery Life
1728,AVITA,AVITA Liber V14 NS14A8INF562 Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::581076::computer::laptops,34990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14 ,UHD 620,Intel,512 GB SSD Storage,No HDD,no, Upto 10 Hrs Battery Life
1092,MSI,MSI Thin 15 B12UCX-1696IN Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::617512::computer::laptops,63990,Intel Core i5 (12th Gen),Intel, 64 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter
1096,Lenovo,Lenovo LOQ 15IAX9 (83GS009RIN) Laptop (15.6 Inch | Core i5 12th Gen | 12 GB | Windows 11 | 512 GB SSD)::617473::computer::laptops,60990,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,12 GB , DDR5 RAM , 2.4 Ghz Processor,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life
941,Infinix,Infinix Zero Book ZL12 Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::599376::computer::laptops,43990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 2.3 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,100, Upto 10 Hrs Battery Life
1408,ASUS,ASUS Vivobook K15 OLED KM513UA-L513WS Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::598474::computer::laptops,62990,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 4.0 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
3089,Dell,Dell Inspiron 15 (D560810WIN9S) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::597655::computer::laptops,66890,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LCD,15.6 ,"GeForce MX 350 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
3287,HP,HP Pavilion Gaming 15-ec0106ax (1A6X8PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::581824::computer::laptops,64690,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,150,150W Adapter
3050,HP,HP Omen 16-wf0056TX (834U0PA) Laptop (16.1 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612880::computer::laptops,151990,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 4.8 Ghz Processor,LCD,16.1 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,280,280W Adapter
390,Lenovo,Lenovo Ideapad Slim 3 (82H801CWIN) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::587844::computer::laptops,56499,Intel Core i5 (11th Gen) Processor,Intel, 12 GB Expandable,8 GB , DDR4 RAM ,0,LED,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
2270,Lenovo,Lenovo Thinkpad E14 (20YES00200) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | DOS | 512 GB SSD)::592747::computer::laptops,46540,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.3 Ghz Processor,LED,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
31,Lenovo,Lenovo Ideapad Gaming 3 15IHU6 (82K101GSIN) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::599086::computer::laptops,50990,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 8 Hrs Battery Life
503,Acer,Acer Aspire 7 A715-76G (NH.QMFSI.003) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::612034::computer::laptops,61314,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6 ,"GeForce GTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135,135W Adapter
556,ASUS,ASUS VivoBook 15 X1502VA-NJ541WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::600833::computer::laptops,64990,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
766,ASUS,ASUS VivoBook 15 X1502ZA-EZ511WS Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::597091::computer::laptops,69999,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.7 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
61,MSI,MSI GF63 Thin 10SCXR-1617IN Laptop (15.6 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::585932::computer::laptops,65999,Intel Core i7 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 Max Q GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,120, Upto 4 Hrs Battery Life
674,ASUS,ASUS Vivobook 16X K3605ZF-MBN524WS Laptop (16 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::612942::computer::laptops,61990,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.0 Ghz Processor,LCD,16 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter
327,ASUS,ASUS ROG Strix G15 G513RC-HN062W Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::594591::computer::laptops,110490,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,200, Upto 12 Hrs Battery Life
3109,Lenovo,Lenovo Thinkpad E14 (20RAS0M000) Laptop (14 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 256 GB SSD)::597495::computer::laptops,48999,Intel Core i3 (10th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,14 ,UHD Graphics 620,Intel,256 GB SSD Storage,No HDD,65,65W Adapter
3859,Lenovo,Lenovo Ideapad S145 (81UT00J7IN) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 4 GB | Windows 10 | 1 TB HDD)::575308::computer::laptops,44500,AMD Quad-Core Ryzen 5,AMD,Not Expandable,4 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,Radeon Vega 8,AMD,NO SSD,1024 GB HDD Storage,35,35W Adapter
1348,ASUS,ASUS ROG Strix G15 G513RM-HQ273WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::595335::computer::laptops,152001,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,90,90W Adapter
4382,ASUS,ASUS Vivobook M515DA-BQ521T Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 4 GB | Windows 10 | 256 GB SSD)::585673::computer::laptops,41699,AMD Quad-Core Ryzen 5,AMD,Not Expandable,4 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,Radeon Vega 8,AMD,256 GB SSD Storage,No HDD,45,45W Adapter
660,ASUS,ASUS VivoBook Gaming F571GT-HN1062T Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::597270::computer::laptops,57990,Intel Core i5 (9th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,150,150W Adapter
2182,Xiaomi,Xiaomi Notebook Pro 120G Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::597099::computer::laptops,84104,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 2.0 Ghz Processor,LCD,14 ,GeForce MX550,NVIDIA,512 GB SSD Storage,No HDD,100,100W Adapter
1352,HP,HP ProBook 440 G8 (364C0PA) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::593518::computer::laptops,52250,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,
3205,HP,HP Pavilion 15-eh2024AU (681Y8PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::594911::computer::laptops,58790,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9.30 Hrs Battery Life
1115,Lenovo,Lenovo LOQ Gen 9 (83DX0006IN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::617384::computer::laptops,100990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR5 RAM, 3.4 Ghz Processor,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,170,170W Adapter
362,MSI,MSI GF63 Thin 12VE-267IN Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 1 TB HDD 256 GB SSD)::611238::computer::laptops,86990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,no,
53,HP,HP 15s-du3564TU (5R7P5PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::592927::computer::laptops,49999,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,8 GB , DDR4 RAM,0,LED,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3235,HP,HP Pavilion x360 14-dy0003TU (3W2A5PA) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::592518::computer::laptops,67500,Intel Core i5 (11th Gen) Processor,Intel,Not Expandable,8 GB , DDR4 RAM,0,LED,14 ,Iris X,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
121,Xiaomi,Xiaomi RedmiBook 15 Pro Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::587678::computer::laptops,39990,Intel Core i5 (11th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 3.1 Ghz Processor,LED,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
2631,ASUS,ASUS VivoBook 15 X515JA-EJ302TS Laptop (15.6 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 1 TB HDD)::584905::computer::laptops,33600,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 3.4 Ghz Processor,LED,15.6 ,UHD,Intel,NO SSD,1024 GB HDD Storage,37,37W Adapter
1146,Lenovo,Lenovo IdeaPad Slim 5 (83DA003GIN) Laptop (14 Inch | Core Ultra 5 | 16 GB | Windows 11 | 1 TB SSD)::616744::computer::laptops,79243,Intel Core Ultra 5,Intel, 16 GB Expandable,16 GB LP, LPDDR5X RAM , 3.4 Ghz Processor,LED,14 ,Arc,Intel,1024 GB SSD Storage,No HDD,65, Upto 5 Hrs Battery Life
2479,Lenovo,Lenovo Ideapad Gaming 3 15ACH6 (82K200XNIN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::592279::computer::laptops,69990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LED,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,170, Upto 5 Hrs Battery Life
2453,Lenovo,Lenovo Ideapad Slim 1 15ADA7 (82R1007XIN) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::597793::computer::laptops,31750,AMD Dual-Core Ryzen 3,AMD, 8 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,15.6 ,Radeon Graphics,AMD,512 GB SSD Storage,No HDD,65, Upto 9.5 Hrs Battery Life
1212,Dell,Dell Inspiron 14 7430 (IC7430XYW6F002ORS1) Laptop (14 Inch | Core i3 13th Gen | 8 GB | Windows 11 | 1 TB SSD)::616015::computer::laptops,64999,Intel Core i3 (13th Gen),Intel,Not Expandable,8 GB LP, LPDDR5 RAM, 1.6 Ghz Processor,LCD,14 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life
3703,Dell,Dell Vostro 14 3491 (D552119UIN9BE) Laptop (14 Inch | Core i3 10th Gen | 4 GB | Linux | 1 TB HDD)::582989::computer::laptops,30990,Intel Core i3 (10th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 1.2 Ghz Processor,LED,14 ,UHD,Intel,NO SSD,1024 GB HDD Storage,no,
2501,ASUS,ASUS VivoBook S14 S433FL-EB199TS Ultrabook (14 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::580922::computer::laptops,68990,Intel Core i7 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.8 Ghz Processor,LED,14 ,"GeForce MX250 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
3195,Dell,Dell G15-5511 (D560827WIN9G) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::598414::computer::laptops,73991,Intel Core i5 (11th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
1923,MSI,MSI Modern 14 B5M-242IN Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::597093::computer::laptops,37990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
1838,ASUS,ASUS ROG Strix G15 G512LI-HN305T Laptop (15.6 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB SSD)::586107::computer::laptops,74190,Intel Core i7 (10th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 2.2 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,150,150W Adapter
1168,Acer,Acer Aspire Lite AL15-41 (UN.31ZSI.007) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::616595::computer::laptops,44999,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 1.8 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,45, Upto 7 Hrs Battery Life
2075,Acer,Acer Nitro V ANV15-51 (NH.QN8SI.002) Laptop (15.6 Inch | Core i5 13th Gen | 8 GB | Windows 11 | 512 GB SSD)::613388::computer::laptops,80608,Intel Core i5 (13th Gen),Intel, 32 GB Expandable,8 GB , DDR5 RAM , 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 5 Hrs Battery Life
3356,Acer,Acer Aspire 3 A315-33 (NX.GY3SI.004) Laptop (15.6 Inch | Celeron Dual Core | 2 GB | Linux | 500 GB HDD)::576720::computer::laptops,15990,Intel Celeron Dual-Core,Intel, 8 GB Expandable,2 GB , DDR3 RAM , 1.6 Ghz Processor,LED,15.6 ,HD Graphics,Intel,NO SSD,500 GB HDD Storage,45, Upto 6 Hrs Battery Life
